GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
12103020101,2012,201.01,"Pinellas County, Florida",4885.0,27.88,1113.0,46.65,987.0,26535.0,90600.0,46.7,19.04,75.97,4.95,0.04,0.0,0.0,0.0,0.0,83.0,48.0,4.31,7.46,0,0,0
12103020101,2013,201.01,"Pinellas County, Florida",4885.0,27.88,1138.0,46.65,987.0,26535.0,90600.0,46.7,19.04,75.97,4.95,0.04,0.0,0.0,0.0,0.0,86.0,58.0,5.1,7.56,0,0,0
12103020101,2014,201.01,"Pinellas County, Florida",4885.0,27.88,1163.0,46.65,987.0,26535.0,90600.0,46.7,19.04,75.97,4.95,0.04,0.0,0.0,0.0,0.0,119.0,62.0,5.33,10.23,0,0,0
12103020101,2015,201.01,"Pinellas County, Florida",4885.0,27.88,1188.0,46.65,987.0,26535.0,90600.0,46.7,19.04,75.97,4.95,0.04,0.0,0.0,0.0,0.0,160.0,76.0,6.4,13.47,0,0,0
12103020101,2016,201.01,"Pinellas County, Florida",4885.0,27.88,1213.0,46.65,987.0,26535.0,90600.0,46.7,19.04,75.97,4.95,0.04,0.0,0.0,0.0,0.0,118.0,53.0,4.37,9.73,0,0,0
12103020105,2000,201.05,"Pinellas County, Florida",4674.0,6.07,308.0,17.1,850.0,51696.0,168900.0,36.0,84.36,9.56,2.95,0.15,1.82,0.06,0.83,0.26,3.0,1.0,0.32,0.97,0,0,0
12103020105,2001,201.05,"Pinellas County, Florida",4674.0,6.07,309.0,17.1,850.0,51696.0,168900.0,36.0,84.36,9.56,2.95,0.15,1.82,0.06,0.83,0.26,6.0,2.0,0.65,1.94,0,0,0
12103020105,2002,201.05,"Pinellas County, Florida",4674.0,6.07,310.0,17.1,850.0,51696.0,168900.0,36.0,84.36,9.56,2.95,0.15,1.82,0.06,0.83,0.26,13.0,3.0,0.97,4.19,0,0,0
12103020105,2003,201.05,"Pinellas County, Florida",4674.0,6.07,311.0,17.1,850.0,51696.0,168900.0,36.0,84.36,9.56,2.95,0.15,1.82,0.06,0.83,0.26,5.0,3.0,0.96,1.61,0,0,0
12103020105,2004,201.05,"Pinellas County, Florida",4674.0,6.07,312.0,17.1,850.0,51696.0,168900.0,36.0,84.36,9.56,2.95,0.15,1.82,0.06,0.83,0.26,14.0,6.0,1.92,4.49,0,0,0
12103020105,2005,201.05,"Pinellas County, Florida",4289.0,1.0,313.0,12.67,2001.0,52917.0,334900.0,50.0,83.68,7.69,4.83,0.0,3.12,0.0,0.3,0.37,10.0,2.0,0.64,3.19,0,0,0
12103020105,2006,201.05,"Pinellas County, Florida",4289.0,1.0,314.0,12.67,2001.0,52917.0,334900.0,50.0,83.68,7.69,4.83,0.0,3.12,0.0,0.3,0.37,6.0,3.0,0.96,1.91,0,0,0
12103020105,2007,201.05,"Pinellas County, Florida",4289.0,1.0,315.0,12.67,2001.0,52917.0,334900.0,50.0,83.68,7.69,4.83,0.0,3.12,0.0,0.3,0.37,7.0,2.0,0.63,2.22,0,0,0
12103020105,2008,201.05,"Pinellas County, Florida",4289.0,1.0,316.0,12.67,2001.0,52917.0,334900.0,50.0,83.68,7.69,4.83,0.0,3.12,0.0,0.3,0.37,6.0,2.0,0.63,1.9,0,0,0
12103020105,2009,201.05,"Pinellas County, Florida",4289.0,1.0,317.0,12.67,2001.0,52917.0,334900.0,50.0,83.68,7.69,4.83,0.0,3.12,0.0,0.3,0.37,2.0,2.0,0.63,0.63,0,0,0
12103020105,2010,201.05,"Pinellas County, Florida",4797.0,2.45,318.0,18.29,2001.0,66000.0,301400.0,50.0,80.93,11.07,4.82,0.21,1.77,0.0,0.9,0.31,4.0,3.0,0.94,1.26,0,0,0
12103020105,2011,201.05,"Pinellas County, Florida",5102.0,6.15,328.0,26.34,1725.0,61831.0,313800.0,42.6,77.3,10.13,6.61,0.39,3.65,0.0,1.84,0.08,3.0,3.0,0.92,0.92,0,0,0
12103020105,2012,201.05,"Pinellas County, Florida",5102.0,6.15,337.0,26.34,1725.0,61831.0,313800.0,42.6,77.3,10.13,6.61,0.39,3.65,0.0,1.84,0.08,7.0,4.0,1.19,2.08,0,0,0
12103020105,2013,201.05,"Pinellas County, Florida",5102.0,6.15,347.0,26.34,1725.0,61831.0,313800.0,42.6,77.3,10.13,6.61,0.39,3.65,0.0,1.84,0.08,10.0,5.0,1.44,2.89,0,0,0
12103020105,2014,201.05,"Pinellas County, Florida",5102.0,6.15,356.0,26.34,1725.0,61831.0,313800.0,42.6,77.3,10.13,6.61,0.39,3.65,0.0,1.84,0.08,10.0,6.0,1.69,2.81,0,0,0
12103020105,2015,201.05,"Pinellas County, Florida",5102.0,6.15,366.0,26.34,1725.0,61831.0,313800.0,42.6,77.3,10.13,6.61,0.39,3.65,0.0,1.84,0.08,10.0,6.0,1.64,2.74,0,0,0
12103020105,2016,201.05,"Pinellas County, Florida",5102.0,6.15,375.0,26.34,1725.0,61831.0,313800.0,42.6,77.3,10.13,6.61,0.39,3.65,0.0,1.84,0.08,6.0,3.0,0.8,1.6,0,0,0
12103020106,2000,201.06,"Pinellas County, Florida",3574.0,4.45,217.0,12.24,986.0,70901.0,273400.0,24.6,94.12,1.13,2.89,0.16,0.96,0.07,0.53,0.14,5.0,1.0,0.46,2.3,0,0,0
12103020106,2001,201.06,"Pinellas County, Florida",3574.0,4.45,219.0,12.24,986.0,70901.0,273400.0,24.6,94.12,1.13,2.89,0.16,0.96,0.07,0.53,0.14,9.0,3.0,1.37,4.11,0,0,0
12103020106,2002,201.06,"Pinellas County, Florida",3574.0,4.45,221.0,12.24,986.0,70901.0,273400.0,24.6,94.12,1.13,2.89,0.16,0.96,0.07,0.53,0.14,9.0,2.0,0.9,4.07,0,0,0
12103020106,2003,201.06,"Pinellas County, Florida",3574.0,4.45,223.0,12.24,986.0,70901.0,273400.0,24.6,94.12,1.13,2.89,0.16,0.96,0.07,0.53,0.14,8.0,3.0,1.35,3.59,0,0,0
12103020106,2004,201.06,"Pinellas County, Florida",3574.0,4.45,225.0,12.24,986.0,70901.0,273400.0,24.6,94.12,1.13,2.89,0.16,0.96,0.07,0.53,0.14,6.0,4.0,1.78,2.67,0,0,0
12103020106,2005,201.06,"Pinellas County, Florida",3478.41,1.99,227.0,10.02,1417.0,71299.0,375700.0,31.2,92.8,0.75,3.64,0.0,2.82,0.0,0.0,0.0,3.0,0.0,0.0,1.32,0,0,0
12103020106,2006,201.06,"Pinellas County, Florida",3478.41,1.99,229.0,10.02,1417.0,71299.0,375700.0,31.2,92.8,0.75,3.64,0.0,2.82,0.0,0.0,0.0,4.0,3.0,1.31,1.75,0,0,0
12103020106,2007,201.06,"Pinellas County, Florida",3478.41,1.99,231.0,10.02,1417.0,71299.0,375700.0,31.2,92.8,0.75,3.64,0.0,2.82,0.0,0.0,0.0,7.0,2.0,0.87,3.03,0,0,0
12103020106,2008,201.06,"Pinellas County, Florida",3478.41,1.99,233.0,10.02,1417.0,71299.0,375700.0,31.2,92.8,0.75,3.64,0.0,2.82,0.0,0.0,0.0,5.0,2.0,0.86,2.15,0,0,0
12103020106,2009,201.06,"Pinellas County, Florida",3478.41,1.99,235.0,10.02,1417.0,71299.0,375700.0,31.2,92.8,0.75,3.64,0.0,2.82,0.0,0.0,0.0,5.0,3.0,1.28,2.13,0,0,0
12103020106,2010,201.06,"Pinellas County, Florida",3724.0,2.78,237.0,13.57,1413.0,92813.0,379500.0,19.9,92.16,1.18,3.73,0.38,1.37,0.05,0.83,0.3,5.0,2.0,0.84,2.11,0,0,0
12103020106,2011,201.06,"Pinellas County, Florida",3359.0,5.0,247.0,9.38,1477.0,90781.0,436700.0,17.0,91.63,0.95,4.82,0.33,1.49,0.0,0.77,0.0,4.0,2.0,0.81,1.62,0,0,0
12103020106,2012,201.06,"Pinellas County, Florida",3359.0,5.0,257.0,9.38,1477.0,90781.0,436700.0,17.0,91.63,0.95,4.82,0.33,1.49,0.0,0.77,0.0,7.0,2.0,0.78,2.72,0,0,0
12103020106,2013,201.06,"Pinellas County, Florida",3359.0,5.0,268.0,9.38,1477.0,90781.0,436700.0,17.0,91.63,0.95,4.82,0.33,1.49,0.0,0.77,0.0,4.0,1.0,0.37,1.5,0,0,0
12103020106,2014,201.06,"Pinellas County, Florida",3359.0,5.0,278.0,9.38,1477.0,90781.0,436700.0,17.0,91.63,0.95,4.82,0.33,1.49,0.0,0.77,0.0,3.0,1.0,0.36,1.08,0,0,0
12103020106,2015,201.06,"Pinellas County, Florida",3359.0,5.0,288.0,9.38,1477.0,90781.0,436700.0,17.0,91.63,0.95,4.82,0.33,1.49,0.0,0.77,0.0,4.0,1.0,0.35,1.39,0,0,0
12103020106,2016,201.06,"Pinellas County, Florida",3359.0,5.0,298.0,9.38,1477.0,90781.0,436700.0,17.0,91.63,0.95,4.82,0.33,1.49,0.0,0.77,0.0,6.0,3.0,1.01,2.01,0,0,0
12103020107,2000,201.07,"Pinellas County, Florida",1780.0,4.45,85.0,12.24,986.0,70901.0,273400.0,24.6,94.12,1.13,2.89,0.16,0.96,0.07,0.53,0.14,0.0,0.0,0.0,0.0,0,0,0
12103020107,2001,201.07,"Pinellas County, Florida",1780.0,4.45,88.0,12.24,986.0,70901.0,273400.0,24.6,94.12,1.13,2.89,0.16,0.96,0.07,0.53,0.14,1.0,1.0,1.14,1.14,0,0,0
12103020107,2002,201.07,"Pinellas County, Florida",1780.0,4.45,90.0,12.24,986.0,70901.0,273400.0,24.6,94.12,1.13,2.89,0.16,0.96,0.07,0.53,0.14,1.0,0.0,0.0,1.11,0,0,0
12103020107,2003,201.07,"Pinellas County, Florida",1780.0,4.45,93.0,12.24,986.0,70901.0,273400.0,24.6,94.12,1.13,2.89,0.16,0.96,0.07,0.53,0.14,1.0,0.0,0.0,1.07,0,0,0
12103020107,2004,201.07,"Pinellas County, Florida",1780.0,4.45,96.0,12.24,986.0,70901.0,273400.0,24.6,94.12,1.13,2.89,0.16,0.96,0.07,0.53,0.14,0.0,0.0,0.0,0.0,0,0,0
12103020107,2005,201.07,"Pinellas County, Florida",1732.39,1.99,99.0,10.02,1417.0,71299.0,375700.0,31.2,92.8,0.75,3.64,0.0,2.82,0.0,0.0,0.0,1.0,0.0,0.0,1.02,0,0,0
12103020107,2006,201.07,"Pinellas County, Florida",1732.39,1.99,101.0,10.02,1417.0,71299.0,375700.0,31.2,92.8,0.75,3.64,0.0,2.82,0.0,0.0,0.0,1.0,1.0,0.99,0.99,0,0,0
12103020107,2007,201.07,"Pinellas County, Florida",1732.39,1.99,104.0,10.02,1417.0,71299.0,375700.0,31.2,92.8,0.75,3.64,0.0,2.82,0.0,0.0,0.0,2.0,2.0,1.92,1.92,0,0,0
12103020107,2008,201.07,"Pinellas County, Florida",1732.39,1.99,107.0,10.02,1417.0,71299.0,375700.0,31.2,92.8,0.75,3.64,0.0,2.82,0.0,0.0,0.0,1.0,0.0,0.0,0.94,0,0,0
12103020107,2009,201.07,"Pinellas County, Florida",1732.39,1.99,109.0,10.02,1417.0,71299.0,375700.0,31.2,92.8,0.75,3.64,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
12103020107,2010,201.07,"Pinellas County, Florida",1651.0,0.0,112.0,11.86,1591.0,60885.0,284000.0,50.0,93.58,1.09,2.18,0.06,2.18,0.0,0.73,0.18,2.0,0.0,0.0,1.79,0,0,0
12103020107,2011,201.07,"Pinellas County, Florida",1541.0,3.37,117.0,13.09,1652.0,93000.0,297700.0,19.7,95.0,0.52,1.1,0.39,1.56,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0,0,0
12103020107,2012,201.07,"Pinellas County, Florida",1541.0,3.37,123.0,13.09,1652.0,93000.0,297700.0,19.7,95.0,0.52,1.1,0.39,1.56,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0,0,0
12103020107,2013,201.07,"Pinellas County, Florida",1541.0,3.37,128.0,13.09,1652.0,93000.0,297700.0,19.7,95.0,0.52,1.1,0.39,1.56,0.0,1.43,0.0,1.0,0.0,0.0,0.78,0,0,0
12103020107,2014,201.07,"Pinellas County, Florida",1541.0,3.37,133.0,13.09,1652.0,93000.0,297700.0,19.7,95.0,0.52,1.1,0.39,1.56,0.0,1.43,0.0,2.0,0.0,0.0,1.5,0,0,0
12103020107,2015,201.07,"Pinellas County, Florida",1541.0,3.37,139.0,13.09,1652.0,93000.0,297700.0,19.7,95.0,0.52,1.1,0.39,1.56,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0,0,0
12103020107,2016,201.07,"Pinellas County, Florida",1541.0,3.37,144.0,13.09,1652.0,93000.0,297700.0,19.7,95.0,0.52,1.1,0.39,1.56,0.0,1.43,0.0,2.0,1.0,0.69,1.39,0,0,0
12103020108,2000,201.08,"Pinellas County, Florida",2049.0,4.45,174.0,12.24,986.0,70901.0,273400.0,24.6,94.12,1.13,2.89,0.16,0.96,0.07,0.53,0.14,5.0,1.0,0.57,2.87,0,0,0
12103020108,2001,201.08,"Pinellas County, Florida",2049.0,4.45,176.0,12.24,986.0,70901.0,273400.0,24.6,94.12,1.13,2.89,0.16,0.96,0.07,0.53,0.14,0.0,0.0,0.0,0.0,0,0,0
12103020108,2002,201.08,"Pinellas County, Florida",2049.0,4.45,179.0,12.24,986.0,70901.0,273400.0,24.6,94.12,1.13,2.89,0.16,0.96,0.07,0.53,0.14,2.0,0.0,0.0,1.12,0,0,0
12103020108,2003,201.08,"Pinellas County, Florida",2049.0,4.45,181.0,12.24,986.0,70901.0,273400.0,24.6,94.12,1.13,2.89,0.16,0.96,0.07,0.53,0.14,1.0,0.0,0.0,0.55,0,0,0
12103020108,2004,201.08,"Pinellas County, Florida",2049.0,4.45,184.0,12.24,986.0,70901.0,273400.0,24.6,94.12,1.13,2.89,0.16,0.96,0.07,0.53,0.14,2.0,1.0,0.54,1.09,0,0,0
12103020108,2005,201.08,"Pinellas County, Florida",1994.2,1.99,186.0,10.02,1417.0,71299.0,375700.0,31.2,92.8,0.75,3.64,0.0,2.82,0.0,0.0,0.0,4.0,3.0,1.61,2.15,0,0,0
12103020108,2006,201.08,"Pinellas County, Florida",1994.2,1.99,188.0,10.02,1417.0,71299.0,375700.0,31.2,92.8,0.75,3.64,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
12103020108,2007,201.08,"Pinellas County, Florida",1994.2,1.99,191.0,10.02,1417.0,71299.0,375700.0,31.2,92.8,0.75,3.64,0.0,2.82,0.0,0.0,0.0,3.0,2.0,1.05,1.57,0,0,0
12103020108,2008,201.08,"Pinellas County, Florida",1994.2,1.99,193.0,10.02,1417.0,71299.0,375700.0,31.2,92.8,0.75,3.64,0.0,2.82,0.0,0.0,0.0,1.0,0.0,0.0,0.52,0,0,0
12103020108,2009,201.08,"Pinellas County, Florida",1994.2,1.99,196.0,10.02,1417.0,71299.0,375700.0,31.2,92.8,0.75,3.64,0.0,2.82,0.0,0.0,0.0,2.0,2.0,1.02,1.02,0,0,0
12103020108,2010,201.08,"Pinellas County, Florida",2032.0,21.37,198.0,15.73,1322.0,43059.0,212300.0,23.4,94.59,1.28,2.12,0.3,1.38,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0,0,0
12103020108,2011,201.08,"Pinellas County, Florida",2287.0,21.39,206.0,19.3,1410.0,46935.0,221700.0,30.8,94.4,1.53,2.01,0.0,1.57,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0,0,0
12103020108,2012,201.08,"Pinellas County, Florida",2287.0,21.39,214.0,19.3,1410.0,46935.0,221700.0,30.8,94.4,1.53,2.01,0.0,1.57,0.0,0.48,0.0,1.0,1.0,0.47,0.47,0,0,0
12103020108,2013,201.08,"Pinellas County, Florida",2287.0,21.39,223.0,19.3,1410.0,46935.0,221700.0,30.8,94.4,1.53,2.01,0.0,1.57,0.0,0.48,0.0,1.0,0.0,0.0,0.45,0,0,0
12103020108,2014,201.08,"Pinellas County, Florida",2287.0,21.39,231.0,19.3,1410.0,46935.0,221700.0,30.8,94.4,1.53,2.01,0.0,1.57,0.0,0.48,0.0,1.0,0.0,0.0,0.43,0,0,0
12103020108,2015,201.08,"Pinellas County, Florida",2287.0,21.39,239.0,19.3,1410.0,46935.0,221700.0,30.8,94.4,1.53,2.01,0.0,1.57,0.0,0.48,0.0,4.0,3.0,1.26,1.67,0,0,0
12103020108,2016,201.08,"Pinellas County, Florida",2287.0,21.39,247.0,19.3,1410.0,46935.0,221700.0,30.8,94.4,1.53,2.01,0.0,1.57,0.0,0.48,0.0,1.0,0.0,0.0,0.4,0,0,0
12103020201,2000,202.01,"Pinellas County, Florida",4729.0,6.34,223.0,13.12,595.0,47432.0,90200.0,32.5,31.19,61.54,2.79,0.19,0.91,0.04,3.05,0.3,12.0,5.0,2.24,5.38,0,0,0
12103020201,2001,202.01,"Pinellas County, Florida",4729.0,6.34,231.0,13.12,595.0,47432.0,90200.0,32.5,31.19,61.54,2.79,0.19,0.91,0.04,3.05,0.3,20.0,9.0,3.9,8.66,0,0,0
12103020201,2002,202.01,"Pinellas County, Florida",4729.0,6.34,239.0,13.12,595.0,47432.0,90200.0,32.5,31.19,61.54,2.79,0.19,0.91,0.04,3.05,0.3,28.0,12.0,5.02,11.72,0,0,0
12103020201,2003,202.01,"Pinellas County, Florida",4729.0,6.34,247.0,13.12,595.0,47432.0,90200.0,32.5,31.19,61.54,2.79,0.19,0.91,0.04,3.05,0.3,24.0,9.0,3.64,9.72,0,0,0
12103020201,2004,202.01,"Pinellas County, Florida",4729.0,6.34,255.0,13.12,595.0,47432.0,90200.0,32.5,31.19,61.54,2.79,0.19,0.91,0.04,3.05,0.3,31.0,11.0,4.31,12.16,0,0,0
12103020201,2005,202.01,"Pinellas County, Florida",5389.0,8.68,263.0,15.85,699.0,50469.0,226000.0,40.1,21.36,68.68,6.01,0.26,2.41,0.0,1.09,0.19,18.0,10.0,3.8,6.84,0,0,0
12103020201,2006,202.01,"Pinellas County, Florida",5389.0,8.68,271.0,15.85,699.0,50469.0,226000.0,40.1,21.36,68.68,6.01,0.26,2.41,0.0,1.09,0.19,11.0,8.0,2.95,4.06,0,0,0
12103020201,2007,202.01,"Pinellas County, Florida",5389.0,8.68,279.0,15.85,699.0,50469.0,226000.0,40.1,21.36,68.68,6.01,0.26,2.41,0.0,1.09,0.19,14.0,11.0,3.94,5.02,0,0,0
12103020201,2008,202.01,"Pinellas County, Florida",5389.0,8.68,287.0,15.85,699.0,50469.0,226000.0,40.1,21.36,68.68,6.01,0.26,2.41,0.0,1.09,0.19,17.0,11.0,3.83,5.92,0,0,0
12103020201,2009,202.01,"Pinellas County, Florida",5389.0,8.68,295.0,15.85,699.0,50469.0,226000.0,40.1,21.36,68.68,6.01,0.26,2.41,0.0,1.09,0.19,10.0,4.0,1.36,3.39,0,0,0
12103020201,2010,202.01,"Pinellas County, Florida",4711.0,8.04,303.0,17.22,746.0,55956.0,170800.0,39.0,29.48,62.24,4.14,0.21,1.21,0.02,2.23,0.47,12.0,6.0,1.98,3.96,0,0,0
12103020201,2011,202.01,"Pinellas County, Florida",5071.0,8.51,314.0,15.41,1335.0,58877.0,146100.0,32.1,30.37,59.32,5.62,0.0,1.32,0.0,3.37,0.0,10.0,6.0,1.91,3.19,0,0,0
12103020201,2012,202.01,"Pinellas County, Florida",5071.0,8.51,324.0,15.41,1335.0,58877.0,146100.0,32.1,30.37,59.32,5.62,0.0,1.32,0.0,3.37,0.0,18.0,13.0,4.01,5.56,0,0,0
12103020201,2013,202.01,"Pinellas County, Florida",5071.0,8.51,335.0,15.41,1335.0,58877.0,146100.0,32.1,30.37,59.32,5.62,0.0,1.32,0.0,3.37,0.0,15.0,9.0,2.69,4.48,0,0,0
12103020201,2014,202.01,"Pinellas County, Florida",5071.0,8.51,345.0,15.41,1335.0,58877.0,146100.0,32.1,30.37,59.32,5.62,0.0,1.32,0.0,3.37,0.0,27.0,10.0,2.9,7.83,0,0,0
12103020201,2015,202.01,"Pinellas County, Florida",5071.0,8.51,356.0,15.41,1335.0,58877.0,146100.0,32.1,30.37,59.32,5.62,0.0,1.32,0.0,3.37,0.0,18.0,9.0,2.53,5.06,0,0,0
12103020201,2016,202.01,"Pinellas County, Florida",5071.0,8.51,366.0,15.41,1335.0,58877.0,146100.0,32.1,30.37,59.32,5.62,0.0,1.32,0.0,3.37,0.0,16.0,8.0,2.19,4.37,0,0,0
12103020202,2000,202.02,"Pinellas County, Florida",3547.0,8.66,279.0,19.21,1310.0,38764.0,85200.0,50.1,56.33,37.83,2.79,0.17,0.28,0.0,2.45,0.14,9.0,3.0,1.08,3.23,0,0,0
12103020202,2001,202.02,"Pinellas County, Florida",3547.0,8.66,275.0,19.21,1310.0,38764.0,85200.0,50.1,56.33,37.83,2.79,0.17,0.28,0.0,2.45,0.14,9.0,4.0,1.46,3.28,0,0,0
12103020202,2002,202.02,"Pinellas County, Florida",3547.0,8.66,271.0,19.21,1310.0,38764.0,85200.0,50.1,56.33,37.83,2.79,0.17,0.28,0.0,2.45,0.14,1.0,1.0,0.37,0.37,0,0,0
12103020202,2003,202.02,"Pinellas County, Florida",3547.0,8.66,266.0,19.21,1310.0,38764.0,85200.0,50.1,56.33,37.83,2.79,0.17,0.28,0.0,2.45,0.14,5.0,1.0,0.38,1.88,0,0,0
12103020202,2004,202.02,"Pinellas County, Florida",3547.0,8.66,262.0,19.21,1310.0,38764.0,85200.0,50.1,56.33,37.83,2.79,0.17,0.28,0.0,2.45,0.14,14.0,5.0,1.91,5.34,0,0,0
12103020202,2005,202.02,"Pinellas County, Florida",3123.0,2.7,258.0,26.39,1675.0,49234.0,176800.0,50.0,51.39,41.69,2.05,1.12,2.24,0.0,1.18,0.32,5.0,3.0,1.16,1.94,0,0,0
12103020202,2006,202.02,"Pinellas County, Florida",3123.0,2.7,254.0,26.39,1675.0,49234.0,176800.0,50.0,51.39,41.69,2.05,1.12,2.24,0.0,1.18,0.32,3.0,2.0,0.79,1.18,0,0,0
12103020202,2007,202.02,"Pinellas County, Florida",3123.0,2.7,250.0,26.39,1675.0,49234.0,176800.0,50.0,51.39,41.69,2.05,1.12,2.24,0.0,1.18,0.32,4.0,1.0,0.4,1.6,0,0,0
12103020202,2008,202.02,"Pinellas County, Florida",3123.0,2.7,245.0,26.39,1675.0,49234.0,176800.0,50.0,51.39,41.69,2.05,1.12,2.24,0.0,1.18,0.32,6.0,4.0,1.63,2.44,0,0,0
12103020202,2009,202.02,"Pinellas County, Florida",3123.0,2.7,241.0,26.39,1675.0,49234.0,176800.0,50.0,51.39,41.69,2.05,1.12,2.24,0.0,1.18,0.32,4.0,2.0,0.83,1.66,0,0,0
12103020202,2010,202.02,"Pinellas County, Florida",3097.0,7.54,237.0,18.29,1453.0,56875.0,160100.0,50.0,45.75,46.37,4.26,0.06,1.1,0.03,2.23,0.19,13.0,7.0,2.95,5.49,0,0,0
12103020202,2011,202.02,"Pinellas County, Florida",3593.0,9.38,248.0,25.66,1701.0,59266.0,144600.0,49.5,47.45,46.37,4.29,0.0,0.0,0.0,1.89,0.0,7.0,6.0,2.42,2.82,0,0,0
12103020202,2012,202.02,"Pinellas County, Florida",3593.0,9.38,260.0,25.66,1701.0,59266.0,144600.0,49.5,47.45,46.37,4.29,0.0,0.0,0.0,1.89,0.0,2.0,0.0,0.0,0.77,0,0,0
12103020202,2013,202.02,"Pinellas County, Florida",3593.0,9.38,271.0,25.66,1701.0,59266.0,144600.0,49.5,47.45,46.37,4.29,0.0,0.0,0.0,1.89,0.0,9.0,6.0,2.21,3.32,0,0,0
12103020202,2014,202.02,"Pinellas County, Florida",3593.0,9.38,282.0,25.66,1701.0,59266.0,144600.0,49.5,47.45,46.37,4.29,0.0,0.0,0.0,1.89,0.0,11.0,6.0,2.13,3.9,0,0,0
12103020202,2015,202.02,"Pinellas County, Florida",3593.0,9.38,294.0,25.66,1701.0,59266.0,144600.0,49.5,47.45,46.37,4.29,0.0,0.0,0.0,1.89,0.0,10.0,5.0,1.7,3.41,0,0,0
12103020202,2016,202.02,"Pinellas County, Florida",3593.0,9.38,305.0,25.66,1701.0,59266.0,144600.0,49.5,47.45,46.37,4.29,0.0,0.0,0.0,1.89,0.0,8.0,4.0,1.31,2.62,0,0,0
12103020206,2000,202.06,"Pinellas County, Florida",4617.0,11.91,1734.0,67.72,624.0,31676.0,97900.0,27.1,52.69,38.12,4.73,0.21,1.63,0.05,2.17,0.4,179.0,72.0,4.15,10.32,0,0,0
